source_id,relationship,target_id,source,confidence
P081,LOCATED_AT,LOC-0235,locations_synthetic,1.0
P081,LOCATED_AT,LOC-0236,locations_synthetic,1.0
P081,LOCATED_AT,LOC-0237,locations_synthetic,1.0
P082,LOCATED_AT,LOC-0238,locations_synthetic,1.0
P082,LOCATED_AT,LOC-0239,locations_synthetic,1.0
P082,LOCATED_AT,LOC-0240,locations_synthetic,1.0
P083,LOCATED_AT,LOC-0241,locations_synthetic,1.0
P083,LOCATED_AT,LOC-0242,locations_synthetic,1.0
P083,LOCATED_AT,LOC-0243,locations_synthetic,1.0
P084,LOCATED_AT,LOC-0244,locations_synthetic,1.0
P084,LOCATED_AT,LOC-0245,locations_synthetic,1.0
P084,LOCATED_AT,LOC-0246,locations_synthetic,1.0
P085,LOCATED_AT,LOC-0247,locations_synthetic,1.0
P085,LOCATED_AT,LOC-0248,locations_synthetic,1.0
P085,LOCATED_AT,LOC-0249,locations_synthetic,1.0
P086,LOCATED_AT,LOC-0250,locations_synthetic,1.0
P086,LOCATED_AT,LOC-0251,locations_synthetic,1.0
P086,LOCATED_AT,LOC-0252,locations_synthetic,1.0
P087,LOCATED_AT,LOC-0253,locations_synthetic,1.0
P087,LOCATED_AT,LOC-0254,locations_synthetic,1.0
P087,LOCATED_AT,LOC-0255,locations_synthetic,1.0
P088,LOCATED_AT,LOC-0256,locations_synthetic,1.0
P088,LOCATED_AT,LOC-0257,locations_synthetic,1.0
P088,LOCATED_AT,LOC-0258,locations_synthetic,1.0
P089,LOCATED_AT,LOC-0259,locations_synthetic,1.0
P089,LOCATED_AT,LOC-0260,locations_synthetic,1.0
P089,LOCATED_AT,LOC-0261,locations_synthetic,1.0
P090,LOCATED_AT,LOC-0262,locations_synthetic,1.0
P090,LOCATED_AT,LOC-0263,locations_synthetic,1.0
P090,LOCATED_AT,LOC-0264,locations_synthetic,1.0
P091,LOCATED_AT,LOC-0265,locations_synthetic,1.0
P091,LOCATED_AT,LOC-0266,locations_synthetic,1.0
P091,LOCATED_AT,LOC-0267,locations_synthetic,1.0
P092,LOCATED_AT,LOC-0268,locations_synthetic,1.0
P092,LOCATED_AT,LOC-0269,locations_synthetic,1.0
P092,LOCATED_AT,LOC-0270,locations_synthetic,1.0
P093,LOCATED_AT,LOC-0271,locations_synthetic,1.0
P093,LOCATED_AT,LOC-0272,locations_synthetic,1.0
P093,LOCATED_AT,LOC-0273,locations_synthetic,1.0
P094,LOCATED_AT,LOC-0274,locations_synthetic,1.0
P094,LOCATED_AT,LOC-0275,locations_synthetic,1.0
P094,LOCATED_AT,LOC-0276,locations_synthetic,1.0
P095,LOCATED_AT,LOC-0277,locations_synthetic,1.0
P095,LOCATED_AT,LOC-0278,locations_synthetic,1.0
P095,LOCATED_AT,LOC-0279,locations_synthetic,1.0
P096,LOCATED_AT,LOC-0280,locations_synthetic,1.0
P096,LOCATED_AT,LOC-0281,locations_synthetic,1.0
P096,LOCATED_AT,LOC-0282,locations_synthetic,1.0
P097,LOCATED_AT,LOC-0283,locations_synthetic,1.0
P097,LOCATED_AT,LOC-0284,locations_synthetic,1.0
P097,LOCATED_AT,LOC-0285,locations_synthetic,1.0
P098,LOCATED_AT,LOC-0286,locations_synthetic,1.0
P098,LOCATED_AT,LOC-0287,locations_synthetic,1.0
P098,LOCATED_AT,LOC-0288,locations_synthetic,1.0
P099,LOCATED_AT,LOC-0289,locations_synthetic,1.0
P099,LOCATED_AT,LOC-0290,locations_synthetic,1.0
P099,LOCATED_AT,LOC-0291,locations_synthetic,1.0
P100,LOCATED_AT,LOC-0292,locations_synthetic,1.0
P100,LOCATED_AT,LOC-0293,locations_synthetic,1.0
P100,LOCATED_AT,LOC-0294,locations_synthetic,1.0
P101,LOCATED_AT,LOC-0295,locations_synthetic,1.0
P101,LOCATED_AT,LOC-0296,locations_synthetic,1.0
P101,LOCATED_AT,LOC-0297,locations_synthetic,1.0
P102,LOCATED_AT,LOC-0298,locations_synthetic,1.0
P102,LOCATED_AT,LOC-0299,locations_synthetic,1.0
P102,LOCATED_AT,LOC-0300,locations_synthetic,1.0
P103,LOCATED_AT,LOC-0301,locations_synthetic,1.0
P103,LOCATED_AT,LOC-0302,locations_synthetic,1.0
P103,LOCATED_AT,LOC-0303,locations_synthetic,1.0
P104,LOCATED_AT,LOC-0304,locations_synthetic,1.0
P104,LOCATED_AT,LOC-0305,locations_synthetic,1.0
P104,LOCATED_AT,LOC-0306,locations_synthetic,1.0
P105,LOCATED_AT,LOC-0307,locations_synthetic,1.0
P105,LOCATED_AT,LOC-0308,locations_synthetic,1.0
P105,LOCATED_AT,LOC-0309,locations_synthetic,1.0
P106,LOCATED_AT,LOC-0310,locations_synthetic,1.0
P106,LOCATED_AT,LOC-0311,locations_synthetic,1.0
P106,LOCATED_AT,LOC-0312,locations_synthetic,1.0
P107,LOCATED_AT,LOC-0313,locations_synthetic,1.0
P107,LOCATED_AT,LOC-0314,locations_synthetic,1.0
P107,LOCATED_AT,LOC-0315,locations_synthetic,1.0
P108,LOCATED_AT,LOC-0316,locations_synthetic,1.0
P108,LOCATED_AT,LOC-0317,locations_synthetic,1.0
P108,LOCATED_AT,LOC-0318,locations_synthetic,1.0
P109,LOCATED_AT,LOC-0319,locations_synthetic,1.0
P109,LOCATED_AT,LOC-0320,locations_synthetic,1.0
P109,LOCATED_AT,LOC-0321,locations_synthetic,1.0
